"City","Latitude","Longitude","Country"
"https://kracr.iiitd.edu.in/Location#lagoadacanoa","-9.83","-36.7378","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#juazeirinho","-7.0678","-36.5778","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#guapiara","-24.185","-48.5328","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#anadia","-9.6844","-36.3042","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#jacupiranga","-24.6925","-48.0022","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#jaguaretama","-5.6128","-38.7669","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#arinos","-15.9169","-46.1058","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#montanha","-18.1269","-40.3628","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#rioclaro","-22.7228","-44.1358","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#piraporadobomjesus","-23.3972","-47.0028","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#morros","-2.8639","-44.0389","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#cairu","-13.4869","-39.0439","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#canapi","-9.1269","-37.605","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#itacarambi","-15.1019","-44.0919","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#tanquenovo","-13.5458","-42.4908","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#jucurutu","-6.0339","-37.02","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#riomaria","-7.3108","-50.0478","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#varjota","-4.1939","-40.4769","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#pioiX","-6.8378","-40.5789","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#novaera","-19.7606","-43.0289","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#passagemfranca","-6.18","-43.7839","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#sapucaia","-21.995","-42.9139","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#riobananal","-19.265","-40.3328","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#luz","-19.8008","-45.6858","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#carmo","-21.9339","-42.6089","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#correntes","-9.1289","-36.33","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#malhada","-14.3358","-43.7739","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#conchas","-23.0134","-48.0078","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#pirapemas","-3.7269","-44.2228","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#ibirama","-27.0569","-49.5178","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#soutosoares","-12.0889","-41.6378","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#munizfreire","-20.4639","-41.4128","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#jaguaruna","-28.615","-49.0258","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#urandi","-14.7708","-42.655","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#pindorama","-21.1858","-48.9069","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#bomsucesso","-21.0328","-44.7578","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#piranga","-20.685","-43.3","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#cacimbadedentro","-6.6419","-35.79","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#santamariadasbarreiras","-8.855","-49.7219","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#santanadocariri","-7.1878","-39.7369","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#itirapina","-22.2528","-47.8228","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#canudos","-9.9639","-39.1639","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#lagoaformosa","-18.7789","-46.4078","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#adustina","-10.5328","-38.1","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#riopomba","-21.275","-43.1789","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#bordadamata","-22.2739","-46.165","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#eliasfausto","-23.0428","-47.3739","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#capistrano","-4.47","-38.9008","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#jaboticatubas","-19.5139","-43.745","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#belterra","-2.6358","-54.9369","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#amarante","-6.2408","-42.855","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#pontalina","-17.5258","-49.4489","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#abelardoluz","-26.565","-52.3278","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#resplendor","-19.3258","-41.255","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#macatuba","-22.5022","-48.7114","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#capela","-9.4075","-36.0736","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#costamarques","-12.445","-64.2272","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#aiuaba","-6.5739","-40.1239","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#jericoacoara","-2.7939","-40.5128","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#seara","-27.1489","-52.3108","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#areiabranca","-10.7578","-37.315","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#terrasanta","-2.1039","-56.4869","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#dormentes","-8.4469","-40.7708","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#japaratuba","-10.5928","-36.94","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#altosanto","-5.5208","-38.2719","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#bonito","-11.9658","-41.2669","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#campodobrito","-10.7328","-37.4928","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#itariri","-24.2888","-47.1332","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#pedrapreta","-16.6228","-54.4739","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#carnaubal","-4.1669","-40.9428","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#potirendaba","-21.0428","-49.3769","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#monsenhortabosa","-4.7889","-40.0628","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#ibitiara","-12.6519","-42.2178","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#mangueirinha","-25.9408","-52.1758","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#tapes","-30.6728","-51.3958","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#bacuri","-1.7028","-45.1339","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#buritama","-21.0667","-50.1475","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#pedregulho","-20.2569","-47.4767","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#charqueada","-22.5097","-47.7781","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#maruim","-10.7378","-37.0819","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#badybassitt","-20.9178","-49.445","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#agudo","-29.645","-53.24","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#acarape","-4.2242","-38.7083","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#realeza","-25.7669","-53.5269","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#sananduva","-27.95","-51.8069","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#pinhalzinho","-26.8478","-52.9919","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#faxinal","-24.0008","-51.32","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#portobelo","-27.1578","-48.5528","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#lagoadocarro","-7.845","-35.32","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#araputanga","-15.4708","-58.3528","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#pontonovo","-10.8619","-40.1339","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#fartura","-23.3883","-49.51","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#venturosa","-8.5747","-36.8742","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#palmitos","-27.0678","-53.1608","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#novaipixuna","-4.9208","-49.0769","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#caetano","-14.3378","-40.91","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#aveiro","-3.6058","-55.3319","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#contenda","-25.6758","-49.535","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#tabatinga","-21.7169","-48.6878","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#tocantins","-21.175","-43.0178","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#joaquimnabuco","-8.6239","-35.5328","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#bituruna","-26.1608","-51.5528","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#indiaroba","-11.5189","-37.5119","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#jussara","-11.0469","-41.9689","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#barrocas","-11.5289","-39.0778","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#ibateguara","-8.9728","-35.9389","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#itaquitinga","-7.6678","-35.1019","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#biritinga","-11.6169","-38.8","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#lagoareal","-14.035","-42.1419","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#pereiro","-6.045","-38.4608","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#acajutiba","-11.6619","-38.0169","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#saboeiro","-6.5419","-39.9069","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#iguatemi","-23.68","-54.5608","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#morretes","-25.4769","-48.8339","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#lagoadosgatos","-8.6578","-35.9","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#tupipaulista","-21.3808","-51.5708","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#passaquatro","-22.39","-44.9669","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#espumoso","-28.725","-52.85","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#borborema","-21.62","-49.0739","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#bonito","-1.3628","-47.3069","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#barradesantarosa","-6.72","-36.0608","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#panorama","-21.3564","-51.86","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#passodecamarajibe","-9.2378","-35.4928","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#piquetcarneiro","-5.8039","-39.4178","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#salinasdamargarida","-12.8708","-38.7639","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#campanha","-21.8389","-45.3997","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#salitre","-7.2839","-40.4606","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#itapiranga","-27.1689","-53.7119","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#coremas","-7.0139","-37.9458","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#schroeder","-26.4128","-49.0728","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#jacaraci","-14.85","-42.4328","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#novaresende","-21.1258","-46.42","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#barroalto","-11.7608","-41.9119","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#serrapreta","-12.16","-39.3319","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#eldorado","-24.52","-48.1081","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#raposos","-19.9669","-43.8039","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#ibipitanga","-12.8819","-42.4858","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#santaluzia","-6.8719","-36.9189","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#ribeirodoamparo","-11.0469","-38.4328","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#terrarica","-22.7089","-52.6169","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#tartarugalzinho","1.5058","-50.9119","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#itajobi","-21.3178","-49.0539","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#mataroma","-3.625","-43.1108","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#canutama","-6.5339","-64.3828","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#porteiras","-7.535","-39.1178","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#natividadedocarangola","-21.0419","-41.9728","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#fortuna","-5.7328","-44.1578","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#teixeira","-7.2228","-37.2539","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#triunfo","-7.8378","-38.1019","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#taguatinga","-12.4061","-46.4339","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#auriflama","-20.6858","-50.555","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#coribe","-13.8289","-44.4539","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#botelhos","-21.6424","-46.3937","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#nobres","-14.72","-56.3278","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#sumidouro","-22.05","-42.675","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#areado","-21.3589","-46.1458","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#mascote","-15.5628","-39.3028","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#bomjesusdogalho","-19.8289","-42.3158","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#inhuma","-6.6678","-41.7078","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#cambuci","-21.575","-41.9108","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#bomlugar","-4.22","-45.0389","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#pousoredondo","-27.2578","-49.9339","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#brasilnovo","-3.2619","-52.6678","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#fortim","-4.45","-37.7833","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#novatimboteua","-1.2058","-47.3858","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#andorinha","-10.345","-39.8328","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#buritirama","-5.5928","-47.0178","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#presidentedutra","-11.2958","-41.9869","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#garuva","-26.0269","-48.855","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#soledade","-7.0569","-36.3628","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#angical","-12.0069","-44.6939","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#massaranduba","-26.6108","-49.0078","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#bombinhas","-27.1378","-48.5169","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#candiba","-14.4108","-42.8669","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#bicas","-21.725","-43.0589","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#jurema","-8.7178","-36.1358","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#tavares","-7.6358","-37.8778","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#candeias","-20.7669","-45.2758","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#tapejara","-23.7328","-52.8728","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#boninal","-12.7019","-41.8278","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#boanova","-14.3628","-40.2078","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#santabranca","-23.3969","-45.8839","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#tijucasdosul","-25.9278","-49.1989","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#barradomendes","-11.81","-42.0589","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#paulinoneves","-2.7189","-42.5328","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#guiratinga","-16.3489","-53.7578","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#pinhalzinho","-22.78","-46.57","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#barroquinha","-3.0189","-41.1369","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#alterosa","-21.219","-46.1869","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#manoelvitorino","-14.145","-40.2428","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#alagoinha","-6.95","-35.545","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#muqui","-20.9519","-41.3458","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#tururu","-3.5808","-39.4369","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#itinga","-16.6128","-41.765","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#cotegipe","-12.0278","-44.2578","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#domfeliciano","-30.7039","-52.1078","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#mirandiba","-8.1189","-38.7278","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#tarumirim","-19.2808","-42.0069","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#marechalfloriano","-20.4128","-40.6828","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#freimiguelinho","-7.9408","-35.9106","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#orizona","-17.0308","-48.2958","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#novaolinda","-7.0919","-39.6808","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#itanhandu","-22.2958","-44.935","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#entreriosdeminas","-20.6708","-44.0658","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#satuba","-9.5628","-35.8239","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#camposaltos","-19.6958","-46.1708","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#mirinzal","-2.065","-44.7839","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#papagaios","-19.4489","-44.7478","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#piquete","-22.6136","-45.1761","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#pedrovelho","-6.4389","-35.2208","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#riopiracicaba","-19.9289","-43.1739","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#mucambo","-3.9089","-40.7469","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#nioaque","-21.135","-55.83","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#ipiranga","-25.0239","-50.5839","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#astolfodutra","-21.315","-42.8619","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#rioazul","-25.7328","-50.7958","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#italva","-21.4208","-41.6908","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#aracatu","-14.4278","-41.4619","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#campinadalagoa","-24.5919","-52.7989","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#itamonte","-22.2839","-44.87","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#iraci","-8.8078","-35.9519","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#alfredochaves","-20.635","-40.75","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#pacaembu","-21.5622","-51.2606","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#primeiracruz","-2.51","-43.4378","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#anapurus","-3.6719","-43.1158","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#marmeleiro","-26.1489","-53.0258","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#brejodocruz","-6.3489","-37.4978","https://kracr.iiitd.edu.in/Location#brazil"
"https://kracr.iiitd.edu.in/Location#freipaulo","-10.5489","-37.5339","https://kracr.iiitd.edu.in/Location#brazil"
